file,class,is_dispatch,bases,attr_key,attr_val,method_signature,method_doc
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,,,"GetAbsoluteTargetMass(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,,,"GetTargetMassRatio(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,,,"SetAbsoluteTargetMass(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,,,"SetTargetMassRatio(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,CLSID,IID('{08905141-FA43-4897-880B-87CBF19A807C}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricObjective,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricResponseVariable,True,DispatchBaseClass,CLSID,IID('{CD5B26B8-8E17-4811-82AE-B9395476E293}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimNonParametricResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetDensityValueChange(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetFilterRadius(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetInitialDensity(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetIterationNumber(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetLowerDensity(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetMaterialPenaltyFactor(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetMaximumDensityChange(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetModeNumber(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetNodeMoveLimit(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetObjectiveFunctionChange(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"GetSoftDeleteThreshold(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetDensityValueChange(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetFilterRadius(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetInitialDensity(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetIterationNumber(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetLowerDensity(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetMaterialPenaltyFactor(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetMaximumDensityChange(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetModeNumber(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetNodeMoveLimit(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetObjectiveFunctionChange(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,"SetSoftDeleteThreshold(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,CLSID,IID('{78691BDA-F0FA-4CE0-A3AD-81306A2B8914}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimOptimizationSolverSettings,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimOverhangControl,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOverhangControl,True,DispatchBaseClass,,,GetMaximumOverhangAngle(self),
SMAFeaOptimizationIDLItfTypeLib.py,SimOverhangControl,True,DispatchBaseClass,,,"SetMaximumOverhangAngle(self, iAngle)",
SMAFeaOptimizationIDLItfTypeLib.py,SimOverhangControl,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimOverhangControl,True,DispatchBaseClass,CLSID,IID('{4C533F53-92BE-4E4E-AB31-B50B3D327B25}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimOverhangControl,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimPenetrationCheck,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimPenetrationCheck,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimPenetrationCheck,True,DispatchBaseClass,CLSID,IID('{C922331A-03A4-413E-83A1-275F4FA5D8DB}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimPenetrationCheck,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimPreservedRegion,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimPreservedRegion,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimPreservedRegion,True,DispatchBaseClass,CLSID,IID('{4CD83274-C9EC-4C45-A85C-39B4C9F9DF36}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimPreservedRegion,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMaximumReactionForceX(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMaximumReactionForceY(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMaximumReactionForceZ(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMaximumTotalReactionForce(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMinimumReactionForceX(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMinimumReactionForceY(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"GetMinimumReactionForceZ(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMaximumReactionForceX(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMaximumReactionForceY(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMaximumReactionForceZ(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMaximumTotalReactionForce(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMinimumReactionForceX(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMinimumReactionForceY(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,"SetMinimumReactionForceZ(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,CLSID,IID('{2CDD8910-AE39-4742-AB57-AB5DD49B672A}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceConstraint,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceResponseVariable,True,DispatchBaseClass,CLSID,IID('{DB575A3A-355A-4EAF-97E7-E4098C78B00D}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionForceResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionMomentResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionMomentResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionMomentResponseVariable,True,DispatchBaseClass,CLSID,IID('{E4541E11-D4BC-4C95-91A1-6B0B1F1BBAA9}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimReactionMomentResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimRelativeMassResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRelativeMassResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimRelativeMassResponseVariable,True,DispatchBaseClass,CLSID,IID('{B59AE54A-1B07-464A-9A90-8ACBA824E894}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimRelativeMassResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,,,"GetRibDistance(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,,,"GetRibThickness(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,,,"SetRibDistance(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,,,"SetRibThickness(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,CLSID,IID('{6AAC8C57-AF45-4DFA-9C0D-69950E92D0AD}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimRibControl,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimRotationResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimRotationResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimRotationResponseVariable,True,DispatchBaseClass,CLSID,IID('{F784376A-1932-4DD4-A352-3DDE43A4A349}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimRotationResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeDesignImprovementStudy,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeDesignImprovementStudy,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeDesignImprovementStudy,True,DispatchBaseClass,CLSID,IID('{2D450240-FF4C-4BC2-8951-5AF080434D8F}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeDesignImprovementStudy,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeOptimizationCase,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeOptimizationCase,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeOptimizationCase,True,DispatchBaseClass,CLSID,IID('{27C9FC00-F481-4756-B02F-B42FE2D87BF0}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimShapeOptimizationCase,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,,,"GetMaximumThickness(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,,,"GetMinimumThickness(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,,,"SetMaximumThickness(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,,,"SetMinimumThickness(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,CLSID,IID('{F96AC987-C6CB-48DA-B8E9-49FE19A93368}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingControl,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingDesignImprovementStudy,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingDesignImprovementStudy,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingDesignImprovementStudy,True,DispatchBaseClass,CLSID,IID('{3376D92F-5B37-4435-BBF5-33BE6C801A95}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimSizingDesignImprovementStudy,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimStrainResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimStrainResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimStrainResponseVariable,True,DispatchBaseClass,CLSID,IID('{7126BE2A-83D6-46EB-8354-BD84E408C52D}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimStrainResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimStressConstraint,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimStressConstraint,True,DispatchBaseClass,,,"GetMaximumStress(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimStressConstraint,True,DispatchBaseClass,,,"SetMaximumStress(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimStressConstraint,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimStressConstraint,True,DispatchBaseClass,CLSID,IID('{99AC2269-A47A-41D0-86B1-4D9AAA23CD10}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimStressConstraint,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimStressResponseVariable,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimStressResponseVariable,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimStressResponseVariable,True,DispatchBaseClass,CLSID,IID('{F8AF0971-8557-4232-B59C-35792230109B}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimStressResponseVariable,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimSymmetryControl,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimSymmetryControl,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimSymmetryControl,True,DispatchBaseClass,CLSID,IID('{DA27EA65-5334-4D6D-908E-B143CA4BB60B}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimSymmetryControl,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,,,"GetMaximumThickness(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,,,"GetMinimumThickness(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,,,"SetMaximumThickness(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,,,"SetMinimumThickness(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,CLSID,IID('{6A211B98-5C03-494B-BE6C-0B76BE089DB2}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimThicknessControl,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyDesignImprovementStudy,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyDesignImprovementStudy,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyDesignImprovementStudy,True,DispatchBaseClass,CLSID,IID('{51DDCDB5-B646-495D-AA6F-BAD6BAA76F3C}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyDesignImprovementStudy,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyOptimizationCase,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyOptimizationCase,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyOptimizationCase,True,DispatchBaseClass,CLSID,IID('{50C866ED-54F7-471C-898E-6393E0F38764}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimTopologyOptimizationCase,True,DispatchBaseClass,coclass_clsid,None,,
SMAFeaOptimizationIDLItfTypeLib.py,SimTransitionControl,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAFeaOptimizationIDLItfTypeLib.py,SimTransitionControl,True,DispatchBaseClass,,,"GetTransitionDistance(self, oVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimTransitionControl,True,DispatchBaseClass,,,"SetTransitionDistance(self, iVal)",
SMAFeaOptimizationIDLItfTypeLib.py,SimTransitionControl,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAFeaOptimizationIDLItfTypeLib.py,SimTransitionControl,True,DispatchBaseClass,CLSID,IID('{0B06B513-E576-4B15-BD30-5166330BBE9D}'),,
SMAFeaOptimizationIDLItfTypeLib.py,SimTransitionControl,True,DispatchBaseClass,coclass_clsid,None,,
SMAHvcInterfacesIDLItfTypeLib.py,SimBuckleModeSensor,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAHvcInterfacesIDLItfTypeLib.py,SimBuckleModeSensor,True,DispatchBaseClass,,,Update(self),
SMAHvcInterfacesIDLItfTypeLib.py,SimBuckleModeSensor,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAHvcInterfacesIDLItfTypeLib.py,SimBuckleModeSensor,True,DispatchBaseClass,CLSID,IID('{F5DD1404-F51C-486A-9D99-90DE78B66545}'),,
SMAHvcInterfacesIDLItfTypeLib.py,SimBuckleModeSensor,True,DispatchBaseClass,coclass_clsid,None,,
SMAHvcInterfacesIDLItfTypeLib.py,SimDisplayGroup,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAHvcInterfacesIDLItfTypeLib.py,SimDisplayGroup,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAHvcInterfacesIDLItfTypeLib.py,SimDisplayGroup,True,DispatchBaseClass,CLSID,IID('{53ECB0F1-B58F-4D75-92B2-257F37C3DBF4}'),,
SMAHvcInterfacesIDLItfTypeLib.py,SimDisplayGroup,True,DispatchBaseClass,coclass_clsid,None,,
SMAHvcInterfacesIDLItfTypeLib.py,SimExportField,True,DispatchBaseClass,,,"CreateFeatureLinkedDocument(self, icsDocumentName, ibDeformed, ibExportOnExtreriorValuesOnly)",
SMAHvcInterfacesIDLItfTypeLib.py,SimExportField,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAHvcInterfacesIDLItfTypeLib.py,SimExportField,True,DispatchBaseClass,,,"WriteToFile(self, icsFileName, icsFileDirectory, ibDeformed, ibExportOnExtreriorValuesOnly)",
SMAHvcInterfacesIDLItfTypeLib.py,SimExportField,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAHvcInterfacesIDLItfTypeLib.py,SimExportField,True,DispatchBaseClass,CLSID,IID('{99223CF4-5FDD-429A-A99F-38ED1B40499F}'),,
SMAHvcInterfacesIDLItfTypeLib.py,SimExportField,True,DispatchBaseClass,coclass_clsid,None,,
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"AreScaleFactorsImposed(self, ibIgnoreAnim)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"GetCurrentFrame(self, ibNormalize)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"GetDeformationScaleFactors(self, oXDeformationScaleFactor, oYDeformationScaleFactor, oZDeformationScaleFactor)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"GetIdentifier(self, oFieldPlotID)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"GetStepAndFrame(self, ocsStep, onFrame, onLoadCase, ibNormalize)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,Refresh(self),
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,ResetDeformationScaleFactors(self),
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"SetDeformationScaleFactors(self, iXDeformationScaleFactor, iYDeformationScaleFactor, iZDeformationScaleFactor)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,"SetStepAndFrame(self, icsStep, inFrame, inLoadCase)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,CLSID,IID('{02FE1B4C-5851-4A80-82E3-B3955C8FA5C4}'),,
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlot,True,DispatchBaseClass,coclass_clsid,None,,
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"AreScaleFactorsImposed(self, ibIgnoreAnim)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"GetCurrentFrame(self, ibNormalize)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"GetDeformationScaleFactors(self, oXDeformationScaleFactor, oYDeformationScaleFactor, oZDeformationScaleFactor)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"GetIdentifier(self, oFieldPlotID)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"GetItem(self, IDName)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"GetStepAndFrame(self, ocsStep, onFrame, onLoadCase, ibNormalize)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,Refresh(self),
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,ResetDeformationScaleFactors(self),
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"SetDeformationScaleFactors(self, iXDeformationScaleFactor, iYDeformationScaleFactor, iZDeformationScaleFactor)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"SetNodeSymbolAttributes(self, ieSymbolType, idValue, ibUseDepthEffect)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"SetShellStyle(self, ieShellStyle, ieSourceType, idScaleFactor)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"SetShowLabels(self, ibNodeLabels, ibElementLabels)",
SMAHvcInterfacesIDLItfTypeLib.py,SimFieldPlotOptions,True,DispatchBaseClass,,,"SetShowSPHDisplay(self, ibShowParticles, ibShowSurface)",
